tag,res,feat,clf,k_shot,seed,acc,macro_f1
vitb16-tapt-nogram,224_fliptta,cls,knn,1,123,27.986781901372648,0.26839195217442996
vitb16-tapt-nogram,224_fliptta,cls,knn,1,456,27.910523640061008,0.2605573387241123
vitb16-tapt-nogram,224_fliptta,cls,knn,1,789,28.851042196237923,0.27384697524981916
vitb16-tapt-nogram,224_fliptta,cls,knn,1,999,29.13065582104728,0.2807519311833622
vitb16-tapt-nogram,224_fliptta,cls,lp,1,42,27.452974072191154,0.26115661075335905
vitb16-tapt-nogram,224_fliptta,cls,lp,1,123,28.673106253177426,0.27560101936445874
vitb16-tapt-nogram,224_fliptta,cls,lp,1,456,28.851042196237923,0.27053222653458114
vitb16-tapt-nogram,224_fliptta,cls,lp,1,789,29.028978139298424,0.27500244281875996
vitb16-tapt-nogram,224_fliptta,cls,lp,1,999,29.51194712760549,0.282839365472362
vitb16-tapt-nogram,224_fliptta,cls,labelprop,1,42,21.17437722419929,0.17629989182999006
vitb16-tapt-nogram,224_fliptta,cls,labelprop,1,123,18.86120996441281,0.15191105489075302
vitb16-tapt-nogram,224_fliptta,cls,labelprop,1,456,20.284697508896798,0.15979819342129514
vitb16-tapt-nogram,224_fliptta,cls,labelprop,1,789,19.166243009659382,0.15095590172387968
vitb16-tapt-nogram,224_fliptta,cls,labelprop,1,999,20.92018301982715,0.17419461395316202
vitb16-tapt-nogram,224_fliptta,cls,ptmap,1,42,28.851042196237923,0.28307929649214125
vitb16-tapt-nogram,224_fliptta,cls,ptmap,1,123,28.088459583121505,0.2785807269037401
vitb16-tapt-nogram,224_fliptta,cls,ptmap,1,456,28.723945094051857,0.28241970031092467
vitb16-tapt-nogram,224_fliptta,cls,ptmap,1,789,29.105236400610067,0.2870247265363192
vitb16-tapt-nogram,224_fliptta,cls,ptmap,1,999,29.791560752414846,0.2948884365142941
vitb16-tapt-nogram,224_fliptta,cls,proto,3,42,43.03084223013048,0.40952582235022456
vitb16-tapt-nogram,224_fliptta,cls,proto,3,123,43.03084223013048,0.41022453383267465
vitb16-tapt-nogram,224_fliptta,cls,proto,3,456,43.357058125741396,0.41280131951731597
vitb16-tapt-nogram,224_fliptta,cls,proto,3,789,43.80189798339265,0.41607833463785726
vitb16-tapt-nogram,224_fliptta,cls,proto,3,999,41.93357058125741,0.39624525799020577
vitb16-tapt-nogram,224_fliptta,cls,knn,3,42,44.810201660735466,0.4311013057333153
vitb16-tapt-nogram,224_fliptta,cls,knn,3,123,45.69988137603796,0.4464205186353516
vitb16-tapt-nogram,224_fliptta,cls,knn,3,456,44.83985765124555,0.43437297290036336
vitb16-tapt-nogram,224_fliptta,cls,knn,3,789,45.2846975088968,0.4408734179194198
vitb16-tapt-nogram,224_fliptta,cls,knn,3,999,44.86951364175564,0.43264258837997094
vitb16-tapt-nogram,224_fliptta,cls,lp,3,42,40.51008303677342,0.3759297444676363
vitb16-tapt-nogram,224_fliptta,cls,lp,3,123,39.70937129300119,0.3675651268447061
vitb16-tapt-nogram,224_fliptta,cls,lp,3,456,41.39976275207592,0.3871647010935924
vitb16-tapt-nogram,224_fliptta,cls,lp,3,789,40.65836298932384,0.37500538251811966
vitb16-tapt-nogram,224_fliptta,cls,lp,3,999,39.14590747330961,0.3634500111693582
vitb16-tapt-nogram,224_fliptta,cls,labelprop,3,42,21.29300118623962,0.16593565435873006
vitb16-tapt-nogram,224_fliptta,cls,labelprop,3,123,20.67022538552788,0.1529394617419971
vitb16-tapt-nogram,224_fliptta,cls,labelprop,3,456,22.56820877817319,0.17481852617179655
vitb16-tapt-nogram,224_fliptta,cls,labelprop,3,789,21.8564650059312,0.1634909128516194
vitb16-tapt-nogram,224_fliptta,cls,labelprop,3,999,22.004744958481616,0.16830309849066816
vitb16-tapt-nogram,224_fliptta,cls,ptmap,3,42,45.40332147093713,0.451672983790184
vitb16-tapt-nogram,224_fliptta,cls,ptmap,3,123,44.543297746144724,0.4424065617535008
vitb16-tapt-nogram,224_fliptta,cls,ptmap,3,456,45.996441281138786,0.4579215252704632
vitb16-tapt-nogram,224_fliptta,cls,ptmap,3,789,45.67022538552787,0.45399859182734736
vitb16-tapt-nogram,224_fliptta,cls,ptmap,3,999,44.00948991696323,0.43677264223628326
vitb16-tapt-nogram,224_fliptta,cls,proto,5,42,50.4270462633452,0.4795027814256789
vitb16-tapt-nogram,224_fliptta,cls,proto,5,123,50.39145907473309,0.48100569755847544
vitb16-tapt-nogram,224_fliptta,cls,proto,5,456,49.145907473309606,0.4726848545156435
vitb16-tapt-nogram,224_fliptta,cls,proto,5,789,50.28469750889679,0.4715021299630436
vitb16-tapt-nogram,224_fliptta,cls,proto,5,999,47.75800711743772,0.4549470082762513
vitb16-tapt-nogram,224_fliptta,cls,knn,5,42,54.661921708185055,0.52855699030969
vitb16-tapt-nogram,224_fliptta,cls,knn,5,123,55.05338078291815,0.5388613826750462
vitb16-tapt-nogram,224_fliptta,cls,knn,5,456,54.092526690391466,0.5300921004713307
vitb16-tapt-nogram,224_fliptta,cls,knn,5,789,54.270462633451956,0.5255490563486799
vitb16-tapt-nogram,224_fliptta,cls,knn,5,999,54.30604982206406,0.5276644211305137
vitb16-tapt-nogram,224_fliptta,cls,lp,5,42,46.405693950177934,0.4255016388902533
vitb16-tapt-nogram,224_fliptta,cls,lp,5,123,46.93950177935943,0.43043833420305716
vitb16-tapt-nogram,224_fliptta,cls,lp,5,456,46.405693950177934,0.4274466157566884
vitb16-tapt-nogram,224_fliptta,cls,lp,5,789,46.619217081850536,0.42338197192776794
vitb16-tapt-nogram,224_fliptta,cls,lp,5,999,45.444839857651246,0.41701232551507494
vitb16-tapt-nogram,224_fliptta,cls,labelprop,5,42,22.384341637010678,0.17186437307841387
vitb16-tapt-nogram,224_fliptta,cls,labelprop,5,123,21.494661921708186,0.16338352239280166
vitb16-tapt-nogram,224_fliptta,cls,labelprop,5,456,22.669039145907472,0.16873257738035802
vitb16-tapt-nogram,224_fliptta,cls,labelprop,5,789,22.24199288256228,0.16485054992695836
vitb16-tapt-nogram,224_fliptta,cls,labelprop,5,999,22.740213523131672,0.16466925223350581
vitb16-tapt-nogram,224_fliptta,cls,ptmap,5,42,53.02491103202846,0.526651422494559
vitb16-tapt-nogram,224_fliptta,cls,ptmap,5,123,53.30960854092527,0.5290723904408684
vitb16-tapt-nogram,224_fliptta,cls,ptmap,5,456,52.313167259786475,0.5199225804942231
vitb16-tapt-nogram,224_fliptta,cls,ptmap,5,789,52.811387900355875,0.5212378630854078
vitb16-tapt-nogram,224_fliptta,cls,ptmap,5,999,51.245551601423486,0.5075017912780546
vitb16-tapt-nogram,224_fliptta,cls,proto,10,42,57.50889679715302,0.5469944548263908
vitb16-tapt-nogram,224_fliptta,cls,proto,10,123,56.72597864768684,0.5356103044222101
vitb16-tapt-nogram,224_fliptta,cls,proto,10,456,58.505338078291814,0.5540051644207403
vitb16-tapt-nogram,224_fliptta,cls,proto,10,789,57.36654804270462,0.545772497589856
vitb16-tapt-nogram,224_fliptta,cls,proto,10,999,54.661921708185055,0.5159953641124263
vitb16-tapt-nogram,224_fliptta,cls,knn,10,42,69.11032028469751,0.672490858988661
vitb16-tapt-nogram,224_fliptta,cls,knn,10,123,68.04270462633451,0.6611072004310438
vitb16-tapt-nogram,224_fliptta,cls,knn,10,456,68.54092526690391,0.6745687882698559
vitb16-tapt-nogram,224_fliptta,cls,knn,10,789,69.03914590747331,0.674121727994176
vitb16-tapt-nogram,224_fliptta,cls,knn,10,999,68.04270462633451,0.6630247261867526
vitb16-tapt-nogram,224_fliptta,cls,lp,10,42,54.946619217081846,0.5015070153408343
vitb16-tapt-nogram,224_fliptta,cls,lp,10,123,55.729537366548044,0.5088356570896142
vitb16-tapt-nogram,224_fliptta,cls,lp,10,456,57.08185053380783,0.5213678805900114
vitb16-tapt-nogram,224_fliptta,cls,lp,10,789,54.87544483985766,0.5051528182773845
vitb16-tapt-nogram,224_fliptta,cls,lp,10,999,54.661921708185055,0.49862226186801084
vitb16-tapt-nogram,224_fliptta,cls,labelprop,10,42,24.056939501779357,0.17449295745504925
vitb16-tapt-nogram,224_fliptta,cls,labelprop,10,123,22.277580071174377,0.16222551464834
vitb16-tapt-nogram,224_fliptta,cls,labelprop,10,456,22.91814946619217,0.1665794040195672
vitb16-tapt-nogram,224_fliptta,cls,labelprop,10,789,22.77580071174377,0.1630230389685141
vitb16-tapt-nogram,224_fliptta,cls,labelprop,10,999,23.487544483985765,0.16903884528447988
vitb16-tapt-nogram,224_fliptta,cls,ptmap,10,42,61.992882562277586,0.6108437232992393
vitb16-tapt-nogram,224_fliptta,cls,ptmap,10,123,60.4982206405694,0.5961227582224023
vitb16-tapt-nogram,224_fliptta,cls,ptmap,10,456,62.064056939501775,0.608508938669081
vitb16-tapt-nogram,224_fliptta,cls,ptmap,10,789,61.63701067615658,0.6097244392618058
vitb16-tapt-nogram,224_fliptta,cls,ptmap,10,999,59.14590747330961,0.585103301206504
vitb16-tapt-nogram,448,cls,proto,1,42,24.783934926283678,0.23887658281395707
vitb16-tapt-nogram,448,cls,proto,1,123,24.02135231316726,0.2326579806646224
vitb16-tapt-nogram,448,cls,proto,1,456,24.453482460599897,0.23432242871527548
vitb16-tapt-nogram,448,cls,proto,1,789,25.26690391459075,0.24458784972582392
vitb16-tapt-nogram,448,cls,proto,1,999,25.9023894255211,0.2540116793071558
vitb16-tapt-nogram,448,cls,knn,1,42,24.783934926283678,0.23887658281395707
vitb16-tapt-nogram,448,cls,knn,1,123,24.02135231316726,0.2326579806646224
vitb16-tapt-nogram,448,cls,knn,1,456,24.453482460599897,0.23432242871527548
vitb16-tapt-nogram,448,cls,knn,1,789,25.26690391459075,0.24458784972582392
vitb16-tapt-nogram,448,cls,knn,1,999,25.9023894255211,0.2540116793071558
vitb16-tapt-nogram,448,cls,lp,1,42,24.428063040162684,0.2369614783523891
vitb16-tapt-nogram,448,cls,lp,1,123,24.123029994916116,0.23064493794346003
vitb16-tapt-nogram,448,cls,lp,1,456,25.190645653279102,0.23564592786826236
vitb16-tapt-nogram,448,cls,lp,1,789,26.029486527707167,0.25114524558535617
vitb16-tapt-nogram,448,cls,lp,1,999,25.953228266395527,0.251306062118551
vitb16-tapt-nogram,448,cls,labelprop,1,42,18.276563294356887,0.15908034557853756
vitb16-tapt-nogram,448,cls,labelprop,1,123,18.454499237417387,0.16127822681586268
vitb16-tapt-nogram,448,cls,labelprop,1,456,18.632435180477884,0.1592500722770306
vitb16-tapt-nogram,448,cls,labelprop,1,789,18.6578546009151,0.1649051611198499
vitb16-tapt-nogram,448,cls,labelprop,1,999,18.251143873919677,0.15603428802508204
vitb16-tapt-nogram,448,cls,ptmap,1,42,26.461616675139805,0.26087833885669326
vitb16-tapt-nogram,448,cls,ptmap,1,123,25.648195221148956,0.25244177744884244
vitb16-tapt-nogram,448,cls,ptmap,1,456,25.953228266395527,0.2531170437067124
vitb16-tapt-nogram,448,cls,ptmap,1,789,26.690391459074732,0.2649182258479643
vitb16-tapt-nogram,448,cls,ptmap,1,999,26.461616675139805,0.2633165388174392
vitb16-tapt-nogram,448,cls,proto,3,42,39.23487544483986,0.3760860975188988
vitb16-tapt-nogram,448,cls,proto,3,123,38.641755634638194,0.36473776575753525
vitb16-tapt-nogram,448,cls,proto,3,456,38.967971530249116,0.36927502605484763
vitb16-tapt-nogram,448,cls,proto,3,789,38.40450771055753,0.36229309930961084
vitb16-tapt-nogram,448,cls,proto,3,999,39.14590747330961,0.3729826328047336
vitb16-tapt-nogram,448,cls,knn,3,42,41.04389086595492,0.3977453156981308
vitb16-tapt-nogram,448,cls,knn,3,123,40.77698695136417,0.39280231207896943
vitb16-tapt-nogram,448,cls,knn,3,456,41.755634638196916,0.40383456424651704
vitb16-tapt-nogram,448,cls,knn,3,789,40.36180308422301,0.39164117138919147
vitb16-tapt-nogram,448,cls,knn,3,999,41.48873072360617,0.404070202069898
vitb16-tapt-nogram,448,cls,lp,3,42,36.56583629893239,0.3398125948814172
vitb16-tapt-nogram,448,cls,lp,3,123,37.0699881376038,0.34279193594315344
vitb16-tapt-nogram,448,cls,lp,3,456,37.78173190984579,0.35014841151638093
vitb16-tapt-nogram,448,cls,lp,3,789,36.387900355871885,0.335024315859345
vitb16-tapt-nogram,448,cls,lp,3,999,36.358244365361806,0.3370550484042599
vitb16-tapt-nogram,448,cls,labelprop,3,42,19.988137603795966,0.16688977385132184
vitb16-tapt-nogram,448,cls,labelprop,3,123,21.26334519572954,0.16987023893992295
vitb16-tapt-nogram,448,cls,labelprop,3,456,19.187425860023723,0.14894560384838632
vitb16-tapt-nogram,448,cls,labelprop,3,789,20.99644128113879,0.1728405087992022
vitb16-tapt-nogram,448,cls,labelprop,3,999,21.204033214709373,0.16620211795016007
vitb16-tapt-nogram,448,cls,ptmap,3,42,41.66666666666667,0.41111934796272054
vitb16-tapt-nogram,448,cls,ptmap,3,123,41.16251482799525,0.4054239248716786
vitb16-tapt-nogram,448,cls,ptmap,3,456,40.65836298932384,0.40039531073825047
vitb16-tapt-nogram,448,cls,ptmap,3,789,41.281138790035584,0.4087843630340211
vitb16-tapt-nogram,448,cls,ptmap,3,999,41.637010676156585,0.40858057426012573
vitb16-tapt-nogram,448,cls,proto,5,42,45.480427046263344,0.4325811192720021
vitb16-tapt-nogram,448,cls,proto,5,123,46.93950177935943,0.4451910104856265
vitb16-tapt-nogram,448,cls,proto,5,456,45.338078291814945,0.43252271645068363
vitb16-tapt-nogram,448,cls,proto,5,789,45.83629893238434,0.43463170663682044
vitb16-tapt-nogram,448,cls,proto,5,999,44.056939501779354,0.4237835620550628
vitb16-tapt-nogram,448,cls,knn,5,42,50.99644128113879,0.49537240075073086
vitb16-tapt-nogram,448,cls,knn,5,123,50.462633451957295,0.4911278037533965
vitb16-tapt-nogram,448,cls,knn,5,456,50.177935943060504,0.49511771845239955
vitb16-tapt-nogram,448,cls,knn,5,789,50.71174377224199,0.48980556705763634
vitb16-tapt-nogram,448,cls,knn,5,999,51.281138790035584,0.49631074295778105
vitb16-tapt-nogram,448,cls,lp,5,42,42.77580071174377,0.3906380279246851
vitb16-tapt-nogram,448,cls,lp,5,123,43.27402135231317,0.39074218592597676
vitb16-tapt-nogram,448,cls,lp,5,456,41.67259786476868,0.37935842845547624
vitb16-tapt-nogram,448,cls,lp,5,789,42.38434163701068,0.38377778761981346
vitb16-tapt-nogram,448,cls,lp,5,999,41.17437722419929,0.37811600249646055
vitb16-tapt-nogram,448,cls,labelprop,5,42,22.09964412811388,0.18055102081909813
vitb16-tapt-nogram,448,cls,labelprop,5,123,22.846975088967973,0.18136148883578979
vitb16-tapt-nogram,448,cls,labelprop,5,456,21.99288256227758,0.17144842776014457
vitb16-tapt-nogram,448,cls,labelprop,5,789,21.95729537366548,0.1726383664999675
vitb16-tapt-nogram,448,cls,labelprop,5,999,23.73665480427046,0.18662661393520447
vitb16-tapt-nogram,448,cls,ptmap,5,42,48.43416370106762,0.47626766504637247
vitb16-tapt-nogram,448,cls,ptmap,5,123,49.25266903914591,0.4823969831863755
vitb16-tapt-nogram,448,cls,ptmap,5,456,47.93594306049822,0.4701934211185658
vitb16-tapt-nogram,448,cls,ptmap,5,789,48.39857651245551,0.47799691514362863
vitb16-tapt-nogram,448,cls,ptmap,5,999,47.22419928825623,0.4632120651833985
vitb16-tapt-nogram,448,cls,proto,10,42,53.52313167259787,0.49946043673746593
vitb16-tapt-nogram,448,cls,proto,10,123,53.167259786476876,0.5045307667785991
vitb16-tapt-nogram,448,cls,proto,10,456,53.30960854092527,0.5078911592981203
vitb16-tapt-nogram,448,cls,proto,10,789,53.45195729537367,0.5094859891310538
vitb16-tapt-nogram,448,cls,proto,10,999,49.46619217081851,0.4714374184295848
vitb16-tapt-nogram,448,cls,knn,10,42,65.76512455516014,0.639371403606279
vitb16-tapt-nogram,448,cls,knn,10,123,65.55160142348755,0.6367882966009405
vitb16-tapt-nogram,448,cls,knn,10,456,66.33451957295374,0.6471045166774704
vitb16-tapt-nogram,448,cls,knn,10,789,64.12811387900355,0.6237776255098842
vitb16-tapt-nogram,448,cls,knn,10,999,65.55160142348755,0.6419856148085161
vitb16-tapt-nogram,448,cls,lp,10,42,51.81494661921708,0.4649696186207186
vitb16-tapt-nogram,448,cls,lp,10,123,51.387900355871885,0.4620139118893999
vitb16-tapt-nogram,448,cls,lp,10,456,51.95729537366548,0.46848561973034497
vitb16-tapt-nogram,448,cls,lp,10,789,52.09964412811387,0.4705141409697208
vitb16-tapt-nogram,448,cls,lp,10,999,47.829181494661924,0.4277573591857831
vitb16-tapt-nogram,448,cls,labelprop,10,42,22.989323843416372,0.17318684714567112
vitb16-tapt-nogram,448,cls,labelprop,10,123,22.348754448398576,0.1663430100548913
vitb16-tapt-nogram,448,cls,labelprop,10,456,22.135231316725978,0.15567422325133573
vitb16-tapt-nogram,448,cls,labelprop,10,789,21.99288256227758,0.1599096867954288
vitb16-tapt-nogram,448,cls,labelprop,10,999,21.352313167259787,0.15836003356660783
vitb16-tapt-nogram,448,cls,ptmap,10,42,57.93594306049822,0.5643860884074406
vitb16-tapt-nogram,448,cls,ptmap,10,123,55.37366548042705,0.5429981631886592
vitb16-tapt-nogram,448,cls,ptmap,10,456,57.08185053380783,0.5574272702386581
vitb16-tapt-nogram,448,cls,ptmap,10,789,56.797153024911026,0.5554223949241742
vitb16-tapt-nogram,448,cls,ptmap,10,999,54.37722419928826,0.5339538871567341
vitb16-tapt-nogram,448_fliptta,cls,proto,1,42,27.503812913065584,0.26385501323385613
vitb16-tapt-nogram,448_fliptta,cls,proto,1,123,27.88510421962379,0.27258168667881977
vitb16-tapt-nogram,448_fliptta,cls,proto,1,456,27.986781901372648,0.265852568086336
vitb16-tapt-nogram,448_fliptta,cls,proto,1,789,28.825622775800714,0.28025491403492225
vitb16-tapt-nogram,448_fliptta,cls,proto,1,999,28.164717844433145,0.27443885844943616
vitb16-tapt-nogram,448_fliptta,cls,knn,1,42,27.503812913065584,0.26385501323385613
vitb16-tapt-nogram,448_fliptta,cls,knn,1,123,27.88510421962379,0.27258168667881977
vitb16-tapt-nogram,448_fliptta,cls,knn,1,456,27.986781901372648,0.265852568086336
vitb16-tapt-nogram,448_fliptta,cls,knn,1,789,28.825622775800714,0.28025491403492225
vitb16-tapt-nogram,448_fliptta,cls,knn,1,999,28.164717844433145,0.27443885844943616
vitb16-tapt-nogram,448_fliptta,cls,lp,1,42,26.71581087951195,0.25594127806062816
vitb16-tapt-nogram,448_fliptta,cls,lp,1,123,27.605490594814437,0.2678663507142558
vitb16-tapt-nogram,448_fliptta,cls,lp,1,456,27.961362480935435,0.26550787453615127
vitb16-tapt-nogram,448_fliptta,cls,lp,1,789,28.825622775800714,0.2767798962051721
vitb16-tapt-nogram,448_fliptta,cls,lp,1,999,27.961362480935435,0.2707087786617284
vitb16-tapt-nogram,448_fliptta,cls,labelprop,1,42,19.496695475343163,0.1538601769039848
vitb16-tapt-nogram,448_fliptta,cls,labelprop,1,123,19.59837315709202,0.16613766683627
vitb16-tapt-nogram,448_fliptta,cls,labelprop,1,456,18.86120996441281,0.15042702383018564
vitb16-tapt-nogram,448_fliptta,cls,labelprop,1,789,19.34417895271988,0.15628848836869602
vitb16-tapt-nogram,448_fliptta,cls,labelprop,1,999,18.251143873919677,0.1508912797077757
vitb16-tapt-nogram,448_fliptta,cls,ptmap,1,42,27.910523640061008,0.2750768822217065
vitb16-tapt-nogram,448_fliptta,cls,ptmap,1,123,28.54600915099136,0.28299969013145343
vitb16-tapt-nogram,448_fliptta,cls,ptmap,1,456,29.05439755973564,0.2837293741267665
vitb16-tapt-nogram,448_fliptta,cls,ptmap,1,789,30.223690899847483,0.29702858504916413
vitb16-tapt-nogram,448_fliptta,cls,ptmap,1,999,29.81698017285206,0.29775582203823425
vitb16-tapt-nogram,448_fliptta,cls,proto,3,42,40.62870699881376,0.38915040817351093
vitb16-tapt-nogram,448_fliptta,cls,proto,3,123,41.34045077105576,0.3908909676954322
vitb16-tapt-nogram,448_fliptta,cls,proto,3,456,41.39976275207592,0.39538059639863343
vitb16-tapt-nogram,448_fliptta,cls,proto,3,789,40.80664294187426,0.38833078224667533
vitb16-tapt-nogram,448_fliptta,cls,proto,3,999,41.10320284697509,0.39021333198304525
vitb16-tapt-nogram,448_fliptta,cls,knn,3,42,44.48398576512456,0.430839216835969
vitb16-tapt-nogram,448_fliptta,cls,knn,3,123,45.1067615658363,0.43994340456033315
vitb16-tapt-nogram,448_fliptta,cls,knn,3,456,45.729537366548044,0.44730861554787443
vitb16-tapt-nogram,448_fliptta,cls,knn,3,789,45.25504151838671,0.442006784754384
vitb16-tapt-nogram,448_fliptta,cls,knn,3,999,44.51364175563464,0.43395102559251275
vitb16-tapt-nogram,448_fliptta,cls,lp,3,42,37.36654804270463,0.34721091777957364
vitb16-tapt-nogram,448_fliptta,cls,lp,3,123,36.09134045077106,0.32739861594505243
vitb16-tapt-nogram,448_fliptta,cls,lp,3,456,38.07829181494662,0.34956663265166327
vitb16-tapt-nogram,448_fliptta,cls,lp,3,789,36.95136417556346,0.3352958323996092
vitb16-tapt-nogram,448_fliptta,cls,lp,3,999,36.98102016607355,0.33784731206766255
vitb16-tapt-nogram,448_fliptta,cls,labelprop,3,42,21.204033214709373,0.16457146668061967
vitb16-tapt-nogram,448_fliptta,cls,labelprop,3,123,21.767497034400947,0.1622317276031793
vitb16-tapt-nogram,448_fliptta,cls,labelprop,3,456,20.52194543297746,0.15217417791322485
vitb16-tapt-nogram,448_fliptta,cls,labelprop,3,789,22.123368920521948,0.16735896194923205
vitb16-tapt-nogram,448_fliptta,cls,labelprop,3,999,22.419928825622776,0.16856393960486277
vitb16-tapt-nogram,448_fliptta,cls,ptmap,3,42,44.276393831553975,0.4384169330871679
vitb16-tapt-nogram,448_fliptta,cls,ptmap,3,123,43.38671411625148,0.426802006470897
vitb16-tapt-nogram,448_fliptta,cls,ptmap,3,456,43.09015421115065,0.42489251504261544
vitb16-tapt-nogram,448_fliptta,cls,ptmap,3,789,44.60260972716489,0.43810363443700745
vitb16-tapt-nogram,448_fliptta,cls,ptmap,3,999,43.14946619217082,0.4217092521681335
vitb16-tapt-nogram,448_fliptta,cls,proto,5,42,45.62277580071174,0.4308855067246013
vitb16-tapt-nogram,448_fliptta,cls,proto,5,123,46.33451957295374,0.4402516257354803
vitb16-tapt-nogram,448_fliptta,cls,proto,5,456,45.693950177935946,0.43575399781323315
vitb16-tapt-nogram,448_fliptta,cls,proto,5,789,47.08185053380783,0.44318644952185604
